Fab,eqp_id,Tool,Model,LotID,Timestamp,FullName,Class,Recipe,Start_Time,End_Time,MSR,MeasTime,MSR_Check,Align_fail,fail_images,total_images,fail_ratio,idp_name,idw_name
M15A,VCD320,VCD320,PROVISION_20,QA878533,2025-06-30 06:59:43.679636,METAL/METAL3_WIDTH,METAL,METAL3_WIDTH,2025-06-30 06:59:43.679636,2025-06-30 07:40:15.679636,20250630_METAL3_WIDTH_QA878533,2432,Yes,Pass,3,499,0.006,/Recipe/METAL/METAL3_WIDTH.idp,/Recipe/METAL/METAL3_WIDTH.idw
M16A,ECDX532,ECDX532,CG6380,PD870881,2025-07-04 04:12:53.679636,CD/CD_METAL1_5nm,CD,CD_METAL1_5nm,2025-07-04 04:12:53.679636,2025-07-04 04:37:45.679636,20250704_CD_METAL1_5nm_PD870881,1492,Yes,Pass,55,446,0.1233,/Recipe/CD/CD_METAL1_5nm.idp,/Recipe/CD/CD_METAL1_5nm.idw
M15A,PCD658,PCD658,TP4000,DV742917,2025-07-06 04:37:46.679636,CD/CD_CONTACT_14nm,CD,CD_CONTACT_14nm,2025-07-06 04:37:46.679636,2025-07-06 05:32:05.679636,20250706_CD_CONTACT_14nm_DV742917,3259,Yes,Pass,49,349,0.1404,/Recipe/CD/CD_CONTACT_14nm.idp,/Recipe/CD/CD_CONTACT_14nm.idw
M15A,ACD384,ACD384,TP4000,PD439173,2025-07-14 22:47:38.679636,VIA/VIA_CD_7nm,VIA,VIA_CD_7nm,2025-07-14 22:47:38.679636,2025-07-14 23:41:16.679636,20250714_VIA_CD_7nm_PD439173,3218,Yes,Pass,3,96,0.0312,/Recipe/VIA/VIA_CD_7nm.idp,/Recipe/VIA/VIA_CD_7nm.idw
R3,ACD384,ACD384,TP4000,EN229545,2025-06-27 22:50:04.679636,OVL/OVL_M1M2,OVL,OVL_M1M2,2025-06-27 22:50:04.679636,2025-06-27 23:00:53.679636,20250627_OVL_M1M2_EN229545,649,Yes,Pass,66,455,0.1451,/Recipe/OVL/OVL_M1M2.idp,/Recipe/OVL/OVL_M1M2.idw
M15A,MCD925,MCD925,TP4000,QA499095,2025-06-20 18:46:36.679636,CD/CD_CONTACT_14nm,CD,CD_CONTACT_14nm,2025-06-20 18:46:36.679636,2025-06-20 19:36:37.679636,20250620_CD_CONTACT_14nm_QA499095,3001,Yes,Pass,3,124,0.0242,/Recipe/CD/CD_CONTACT_14nm.idp,/Recipe/CD/CD_CONTACT_14nm.idw
M15A,ACD259,ACD259,TP3000,DV424553,2025-06-29 13:17:38.679636,VIA/VIA_TAPER_ANGLE,VIA,VIA_TAPER_ANGLE,2025-06-29 13:17:38.679636,2025-06-29 13:31:36.679636,20250629_VIA_TAPER_ANGLE_DV424553,838,No,Fail,138,441,0.3129,/Recipe/VIA/VIA_TAPER_ANGLE.idp,/Recipe/VIA/VIA_TAPER_ANGLE.idw
M15B,PCD658,PCD658,VERITYSEM_5,QA946677,2025-07-12 14:47:23.679636,CD/CD_METAL1_5nm,CD,CD_METAL1_5nm,2025-07-12 14:47:23.679636,2025-07-12 15:24:51.679636,20250712_CD_METAL1_5nm_QA946677,2248,Yes,Pass,32,357,0.0896,/Recipe/CD/CD_METAL1_5nm.idp,/Recipe/CD/CD_METAL1_5nm.idw
M14A,ECDX532,ECDX532,CG6380,QA759172,2025-07-18 13:18:44.679636,METAL/METAL1_CD,METAL,METAL1_CD,2025-07-18 13:18:44.679636,2025-07-18 14:08:19.679636,20250718_METAL1_CD_QA759172,2975,Yes,None,6,66,0.0909,/Recipe/METAL/METAL1_CD.idp,/Recipe/METAL/METAL1_CD.idw
M14B,MCD877,MCD877,PROVISION_10,WF151413,2025-07-14 13:52:59.679636,OVL/OVL_GATE_CONTACT,OVL,OVL_GATE_CONTACT,2025-07-14 13:52:59.679636,2025-07-14 14:39:42.679636,20250714_OVL_GATE_CONTACT_WF151413,2803,Yes,Pass,40,343,0.1166,/Recipe/OVL/OVL_GATE_CONTACT.idp,/Recipe/OVL/OVL_GATE_CONTACT.idw
R3,ECDX858,ECDX858,CG6360,QA477685,2025-06-25 17:30:04.679636,CD/CD_GATE_28nm,CD,CD_GATE_28nm,2025-06-25 17:30:04.679636,2025-06-25 18:00:56.679636,20250625_CD_GATE_28nm_QA477685,1852,Yes,Pass,39,481,0.0811,/Recipe/CD/CD_GATE_28nm.idp,/Recipe/CD/CD_GATE_28nm.idw
M11A,HCDX195,HCDX195,CG6360,WF828361,2025-07-03 21:42:54.679636,THICK/THICK_NITRIDE,THICK,THICK_NITRIDE,2025-07-03 21:42:54.679636,2025-07-03 22:35:24.679636,20250703_THICK_NITRIDE_WF828361,3150,Yes,Fail,213,342,0.6228,/Recipe/THICK/THICK_NITRIDE.idp,/Recipe/THICK/THICK_NITRIDE.idw
M15B,ACD263,ACD263,TP3500,EN822106,2025-06-30 18:26:14.679636,THICK/THICK_NITRIDE,THICK,THICK_NITRIDE,2025-06-30 18:26:14.679636,2025-06-30 19:10:29.679636,20250630_THICK_NITRIDE_EN822106,2655,No,Pass,63,116,0.5431,/Recipe/THICK/THICK_NITRIDE.idp,/Recipe/THICK/THICK_NITRIDE.idw
M15B,PCD325,PCD325,VERITYSEM_5,TK739008,2025-07-13 08:16:42.679636,ROUGH/ROUGH_SIDEWALL_LER,ROUGH,ROUGH_SIDEWALL_LER,2025-07-13 08:16:42.679636,2025-07-13 08:53:26.679636,20250713_ROUGH_SIDEWALL_LER_TK739008,2204,Yes,None,15,484,0.031,/Recipe/ROUGH/ROUGH_SIDEWALL_LER.idp,/Recipe/ROUGH/ROUGH_SIDEWALL_LER.idw
M15A,MCD925,MCD925,VERITYSEM_4,WF450006,2025-07-20 04:22:25.679636,GATE/GATE_CD_28nm,GATE,GATE_CD_28nm,2025-07-20 04:22:25.679636,2025-07-20 04:46:38.679636,20250720_GATE_CD_28nm_WF450006,1453,Yes,Fail,97,203,0.4778,/Recipe/GATE/GATE_CD_28nm.idp,/Recipe/GATE/GATE_CD_28nm.idw
M10A,HCDX338,HCDX338,CG6300,EN449472,2025-06-27 02:48:42.679636,GATE/GATE_PROFILE_3D,GATE,GATE_PROFILE_3D,2025-06-27 02:48:42.679636,2025-06-27 03:05:41.679636,20250627_GATE_PROFILE_3D_EN449472,1019,Yes,Pass,28,394,0.0711,/Recipe/GATE/GATE_PROFILE_3D.idp,/Recipe/GATE/GATE_PROFILE_3D.idw
M16E,PCD529,PCD529,TP3000,TK604884,2025-07-06 02:07:02.679636,PROF/PROF_VIA_TAPER,PROF,PROF_VIA_TAPER,2025-07-06 02:07:02.679636,2025-07-06 02:43:36.679636,20250706_PROF_VIA_TAPER_TK604884,2194,Yes,Pass,3,430,0.007,/Recipe/PROF/PROF_VIA_TAPER.idp,/Recipe/PROF/PROF_VIA_TAPER.idw
M16B,MCD703,MCD703,PROVISION_10,EN811141,2025-07-14 02:53:02.679636,GATE/GATE_CD_28nm,GATE,GATE_CD_28nm,2025-07-14 02:53:02.679636,2025-07-14 03:52:36.679636,20250714_GATE_CD_28nm_EN811141,3574,Yes,Pass,12,83,0.1446,/Recipe/GATE/GATE_CD_28nm.idp,/Recipe/GATE/GATE_CD_28nm.idw
M14B,ECDX130,ECDX130,CG6300,PD756944,2025-07-02 03:33:52.679636,METAL/METAL1_CD,METAL,METAL1_CD,2025-07-02 03:33:52.679636,2025-07-02 04:19:29.679636,20250702_METAL1_CD_PD756944,2737,Yes,Pass,21,207,0.1014,/Recipe/METAL/METAL1_CD.idp,/Recipe/METAL/METAL1_CD.idw
M14A,HCDX338,HCDX338,CG6300,PD191014,2025-07-08 23:03:00.679636,VIA/VIA_CD_7nm,VIA,VIA_CD_7nm,2025-07-08 23:03:00.679636,2025-07-08 23:22:45.679636,20250708_VIA_CD_7nm_PD191014,1185,Yes,Pass,28,241,0.1162,/Recipe/VIA/VIA_CD_7nm.idp,/Recipe/VIA/VIA_CD_7nm.idw
M10A,VCD204,VCD204,TP4500,PD630573,2025-06-22 00:18:53.679636,CD/CD_METAL1_5nm,CD,CD_METAL1_5nm,2025-06-22 00:18:53.679636,2025-06-22 00:47:06.679636,20250622_CD_METAL1_5nm_PD630573,1693,Yes,Pass,14,318,0.044,/Recipe/CD/CD_METAL1_5nm.idp,/Recipe/CD/CD_METAL1_5nm.idw
R4,HCDX338,HCDX338,CG6320,WF962074,2025-07-15 14:55:43.679636,METAL/METAL3_WIDTH,METAL,METAL3_WIDTH,2025-07-15 14:55:43.679636,2025-07-15 15:32:04.679636,20250715_METAL3_WIDTH_WF962074,2181,Yes,Pass,0,109,0.0,/Recipe/METAL/METAL3_WIDTH.idp,/Recipe/METAL/METAL3_WIDTH.idw
M10A,ECXDX125,ECXDX125,CG6380,DV589554,2025-07-04 05:57:00.679636,CD/CD_GATE_28nm,CD,CD_GATE_28nm,2025-07-04 05:57:00.679636,2025-07-04 06:03:32.679636,20250704_CD_GATE_28nm_DV589554,392,Yes,Pass,7,157,0.0446,/Recipe/CD/CD_GATE_28nm.idp,/Recipe/CD/CD_GATE_28nm.idw
M14A,ECDX658,ECDX658,CG6340,QA434652,2025-07-11 12:19:58.679636,VIA/VIA_CD_7nm,VIA,VIA_CD_7nm,2025-07-11 12:19:58.679636,2025-07-11 12:32:46.679636,20250711_VIA_CD_7nm_QA434652,768,Yes,Pass,4,313,0.0128,/Recipe/VIA/VIA_CD_7nm.idp,/Recipe/VIA/VIA_CD_7nm.idw
M16A,MCD384,MCD384,PROVISION_20,DV384218,2025-06-24 17:45:56.679636,PROF/PROF_VIA_TAPER,PROF,PROF_VIA_TAPER,2025-06-24 17:45:56.679636,2025-06-24 18:02:37.679636,20250624_PROF_VIA_TAPER_DV384218,1001,Yes,Pass,18,223,0.0807,/Recipe/PROF/PROF_VIA_TAPER.idp,/Recipe/PROF/PROF_VIA_TAPER.idw
M10C,ECXDX859,ECXDX859,CG6320,PD808308,2025-07-07 09:15:08.679636,CD/CD_GATE_28nm,CD,CD_GATE_28nm,2025-07-07 09:15:08.679636,2025-07-07 09:46:53.679636,20250707_CD_GATE_28nm_PD808308,1905,Yes,Pass,33,353,0.0935,/Recipe/CD/CD_GATE_28nm.idp,/Recipe/CD/CD_GATE_28nm.idw
M16B,ACD384,ACD384,VERITYSEM_5,DV427617,2025-06-28 06:01:15.679636,GATE/GATE_CD_28nm,GATE,GATE_CD_28nm,2025-06-28 06:01:15.679636,2025-06-28 06:11:36.679636,20250628_GATE_CD_28nm_DV427617,621,No,Pass,149,288,0.5174,/Recipe/GATE/GATE_CD_28nm.idp,/Recipe/GATE/GATE_CD_28nm.idw
M10A,ECXDX350,ECXDX350,CG6360,PD425469,2025-07-12 15:19:36.679636,VIA/VIA_TAPER_ANGLE,VIA,VIA_TAPER_ANGLE,2025-07-12 15:19:36.679636,2025-07-12 16:06:42.679636,20250712_VIA_TAPER_ANGLE_PD425469,2826,Yes,Pass,15,143,0.1049,/Recipe/VIA/VIA_TAPER_ANGLE.idp,/Recipe/VIA/VIA_TAPER_ANGLE.idw
R4,ACD532,ACD532,PROVISION_20,DV575301,2025-07-17 23:17:03.679636,VIA/VIA_CD_7nm,VIA,VIA_CD_7nm,2025-07-17 23:17:03.679636,2025-07-17 23:54:43.679636,20250717_VIA_CD_7nm_DV575301,2260,Yes,Pass,23,443,0.0519,/Recipe/VIA/VIA_CD_7nm.idp,/Recipe/VIA/VIA_CD_7nm.idw
M16A,MCD990,MCD990,TP4000,WF525392,2025-07-03 04:14:31.679636,OVL/OVL_GATE_CONTACT,OVL,OVL_GATE_CONTACT,2025-07-03 04:14:31.679636,2025-07-03 04:40:08.679636,20250703_OVL_GATE_CONTACT_WF525392,1537,Yes,Pass,9,261,0.0345,/Recipe/OVL/OVL_GATE_CONTACT.idp,/Recipe/OVL/OVL_GATE_CONTACT.idw
M11A,ECDX532,ECDX532,CG6380,PD502460,2025-07-14 06:47:08.679636,OVL/OVL_GATE_CONTACT,OVL,OVL_GATE_CONTACT,2025-07-14 06:47:08.679636,2025-07-14 07:45:40.679636,20250714_OVL_GATE_CONTACT_PD502460,3512,No,Pass,113,225,0.5022,/Recipe/OVL/OVL_GATE_CONTACT.idp,/Recipe/OVL/OVL_GATE_CONTACT.idw
M16E,ECDX532,ECDX532,CG6320,EN181678,2025-07-02 03:39:01.679636,VIA/VIA_CD_7nm,VIA,VIA_CD_7nm,2025-07-02 03:39:01.679636,2025-07-02 04:21:54.679636,20250702_VIA_CD_7nm_EN181678,2573,Yes,Pass,29,207,0.1401,/Recipe/VIA/VIA_CD_7nm.idp,/Recipe/VIA/VIA_CD_7nm.idw
M10A,ECXDX381,ECXDX381,CG6380,EN953610,2025-07-05 04:51:44.679636,CONTACT/CONTACT_DEPTH,CONTACT,CONTACT_DEPTH,2025-07-05 04:51:44.679636,2025-07-05 05:02:54.679636,20250705_CONTACT_DEPTH_EN953610,670,Yes,None,47,347,0.1354,/Recipe/CONTACT/CONTACT_DEPTH.idp,/Recipe/CONTACT/CONTACT_DEPTH.idw
R4,ACD263,ACD263,TP3000,TK792984,2025-07-02 17:34:20.679636,PROF/PROF_CONTACT_DEPTH,PROF,PROF_CONTACT_DEPTH,2025-07-02 17:34:20.679636,2025-07-02 18:18:47.679636,20250702_PROF_CONTACT_DEPTH_TK792984,2667,Yes,Pass,23,499,0.0461,/Recipe/PROF/PROF_CONTACT_DEPTH.idp,/Recipe/PROF/PROF_CONTACT_DEPTH.idw
M15A,MCD990,MCD990,PROVISION_10,EN460987,2025-07-20 03:42:06.679636,OVL/OVL_VIA_METAL,OVL,OVL_VIA_METAL,2025-07-20 03:42:06.679636,2025-07-20 03:55:48.679636,20250720_OVL_VIA_METAL_EN460987,822,Yes,Fail,257,331,0.7764,/Recipe/OVL/OVL_VIA_METAL.idp,/Recipe/OVL/OVL_VIA_METAL.idw
M14B,ECXDX754,ECXDX754,CG6380,WF395917,2025-07-07 06:47:06.680636,CD/CD_CONTACT_14nm,CD,CD_CONTACT_14nm,2025-07-07 06:47:06.680636,2025-07-07 07:34:46.680636,20250707_CD_CONTACT_14nm_WF395917,2860,Yes,Pass,15,245,0.0612,/Recipe/CD/CD_CONTACT_14nm.idp,/Recipe/CD/CD_CONTACT_14nm.idw
M15B,ECDX189,ECDX189,CG6320,TK297370,2025-06-23 20:03:07.680636,METAL/METAL2_PITCH,METAL,METAL2_PITCH,2025-06-23 20:03:07.680636,2025-06-23 20:18:38.680636,20250623_METAL2_PITCH_TK297370,931,Yes,Pass,2,114,0.0175,/Recipe/METAL/METAL2_PITCH.idp,/Recipe/METAL/METAL2_PITCH.idw
M11A,ECXDX381,ECXDX381,CG6300,EN610343,2025-07-17 12:51:32.680636,CONTACT/CONTACT_CD_14nm,CONTACT,CONTACT_CD_14nm,2025-07-17 12:51:32.680636,2025-07-17 13:24:55.680636,20250717_CONTACT_CD_14nm_EN610343,2003,Yes,Pass,36,406,0.0887,/Recipe/CONTACT/CONTACT_CD_14nm.idp,/Recipe/CONTACT/CONTACT_CD_14nm.idw
M15B,PCD765,PCD765,TP4000,QA544726,2025-07-07 19:23:52.680636,METAL/METAL2_PITCH,METAL,METAL2_PITCH,2025-07-07 19:23:52.680636,2025-07-07 19:57:51.680636,20250707_METAL2_PITCH_QA544726,2039,Yes,Pass,52,483,0.1077,/Recipe/METAL/METAL2_PITCH.idp,/Recipe/METAL/METAL2_PITCH.idw
M15A,ACD259,ACD259,PROVISION_10,QA704349,2025-07-19 02:40:26.680636,GATE/GATE_CD_28nm,GATE,GATE_CD_28nm,2025-07-19 02:40:26.680636,2025-07-19 03:10:35.680636,20250719_GATE_CD_28nm_QA704349,1809,Yes,Pass,4,403,0.0099,/Recipe/GATE/GATE_CD_28nm.idp,/Recipe/GATE/GATE_CD_28nm.idw
M15B,VCD320,VCD320,PROVISION_10,QA182034,2025-07-17 15:40:21.680636,METAL/METAL3_WIDTH,METAL,METAL3_WIDTH,2025-07-17 15:40:21.680636,2025-07-17 16:35:58.680636,20250717_METAL3_WIDTH_QA182034,3337,Yes,Pass,38,400,0.095,/Recipe/METAL/METAL3_WIDTH.idp,/Recipe/METAL/METAL3_WIDTH.idw
M16B,MCD106,MCD106,PROVISION_10,WF460234,2025-07-04 22:42:38.680636,METAL/METAL1_CD,METAL,METAL1_CD,2025-07-04 22:42:38.680636,2025-07-04 23:19:39.680636,20250704_METAL1_CD_WF460234,2221,Yes,Pass,33,230,0.1435,/Recipe/METAL/METAL1_CD.idp,/Recipe/METAL/METAL1_CD.idw
M11A,HCDX195,HCDX195,CG6340,WF828813,2025-06-25 02:25:44.680636,THICK/THICK_POLY,THICK,THICK_POLY,2025-06-25 02:25:44.680636,2025-06-25 03:13:41.680636,20250625_THICK_POLY_WF828813,2877,Yes,Pass,7,76,0.0921,/Recipe/THICK/THICK_POLY.idp,/Recipe/THICK/THICK_POLY.idw
M10C,HCDX195,HCDX195,CG6380,DV608307,2025-07-03 11:04:31.680636,OVL/OVL_M1M2,OVL,OVL_M1M2,2025-07-03 11:04:31.680636,2025-07-03 11:28:29.680636,20250703_OVL_M1M2_DV608307,1438,Yes,Pass,24,190,0.1263,/Recipe/OVL/OVL_M1M2.idp,/Recipe/OVL/OVL_M1M2.idw
M16B,ECXDX754,ECXDX754,CG6300,TK720515,2025-07-05 20:00:52.680636,PROF/PROF_VIA_TAPER,PROF,PROF_VIA_TAPER,2025-07-05 20:00:52.680636,2025-07-05 20:23:42.680636,20250705_PROF_VIA_TAPER_TK720515,1370,Yes,Pass,17,142,0.1197,/Recipe/PROF/PROF_VIA_TAPER.idp,/Recipe/PROF/PROF_VIA_TAPER.idw
M10A,ECXDX125,ECXDX125,CG6340,TK724473,2025-06-25 21:59:05.680636,PROF/PROF_CONTACT_DEPTH,PROF,PROF_CONTACT_DEPTH,2025-06-25 21:59:05.680636,2025-06-25 22:20:19.680636,20250625_PROF_CONTACT_DEPTH_TK724473,1274,Yes,Pass,4,135,0.0296,/Recipe/PROF/PROF_CONTACT_DEPTH.idp,/Recipe/PROF/PROF_CONTACT_DEPTH.idw
M10C,VCD320,VCD320,PROVISION_20,EN377238,2025-07-14 22:35:11.680636,OVL/OVL_M1M2,OVL,OVL_M1M2,2025-07-14 22:35:11.680636,2025-07-14 23:00:45.680636,20250714_OVL_M1M2_EN377238,1534,Yes,Pass,11,322,0.0342,/Recipe/OVL/OVL_M1M2.idp,/Recipe/OVL/OVL_M1M2.idw
M15B,ACD448,ACD448,VERITYSEM_4,DV252200,2025-07-19 18:09:32.680636,METAL/METAL2_PITCH,METAL,METAL2_PITCH,2025-07-19 18:09:32.680636,2025-07-19 18:45:10.680636,20250719_METAL2_PITCH_DV252200,2138,Yes,Pass,32,321,0.0997,/Recipe/METAL/METAL2_PITCH.idp,/Recipe/METAL/METAL2_PITCH.idw
M16A,ECXDX125,ECXDX125,CG6300,EN471015,2025-07-09 16:27:32.680636,CONTACT/CONTACT_DEPTH,CONTACT,CONTACT_DEPTH,2025-07-09 16:27:32.680636,2025-07-09 16:39:14.680636,20250709_CONTACT_DEPTH_EN471015,702,Yes,Pass,33,286,0.1154,/Recipe/CONTACT/CONTACT_DEPTH.idp,/Recipe/CONTACT/CONTACT_DEPTH.idw
R3,VCD881,VCD881,TP4500,EN717322,2025-06-29 06:21:01.680636,ROUGH/ROUGH_SIDEWALL_LER,ROUGH,ROUGH_SIDEWALL_LER,2025-06-29 06:21:01.680636,2025-06-29 07:03:24.680636,20250629_ROUGH_SIDEWALL_LER_EN717322,2543,Yes,Fail,13,84,0.1548,/Recipe/ROUGH/ROUGH_SIDEWALL_LER.idp,/Recipe/ROUGH/ROUGH_SIDEWALL_LER.idw
M10A,ECXDX328,ECXDX328,CG6380,EN567604,2025-06-26 17:25:53.680636,GATE/GATE_CD_28nm,GATE,GATE_CD_28nm,2025-06-26 17:25:53.680636,2025-06-26 17:33:12.680636,20250626_GATE_CD_28nm_EN567604,439,Yes,Fail,204,354,0.5763,/Recipe/GATE/GATE_CD_28nm.idp,/Recipe/GATE/GATE_CD_28nm.idw
M16E,ECDX189,ECDX189,CG6380,WF842470,2025-06-23 03:18:05.680636,OVL/OVL_M1M2,OVL,OVL_M1M2,2025-06-23 03:18:05.680636,2025-06-23 04:07:53.680636,20250623_OVL_M1M2_WF842470,2988,Yes,Pass,66,461,0.1432,/Recipe/OVL/OVL_M1M2.idp,/Recipe/OVL/OVL_M1M2.idw
M14A,ECXDX242,ECXDX242,CG6320,DV589638,2025-07-05 16:59:08.680636,OVL/OVL_VIA_METAL,OVL,OVL_VIA_METAL,2025-07-05 16:59:08.680636,2025-07-05 17:51:23.680636,20250705_OVL_VIA_METAL_DV589638,3135,Yes,Pass,8,215,0.0372,/Recipe/OVL/OVL_VIA_METAL.idp,/Recipe/OVL/OVL_VIA_METAL.idw
M14A,VCD204,VCD204,TP3500,WF501393,2025-07-18 17:01:57.680636,CONTACT/CONTACT_DEPTH,CONTACT,CONTACT_DEPTH,2025-07-18 17:01:57.680636,2025-07-18 17:19:05.680636,20250718_CONTACT_DEPTH_WF501393,1028,Yes,Pass,13,152,0.0855,/Recipe/CONTACT/CONTACT_DEPTH.idp,/Recipe/CONTACT/CONTACT_DEPTH.idw
M10A,ECDX858,ECDX858,CG6360,TK666893,2025-07-01 04:16:39.680636,CONTACT/CONTACT_CD_14nm,CONTACT,CONTACT_CD_14nm,2025-07-01 04:16:39.680636,2025-07-01 04:51:47.680636,20250701_CONTACT_CD_14nm_TK666893,2108,Yes,None,0,87,0.0,/Recipe/CONTACT/CONTACT_CD_14nm.idp,/Recipe/CONTACT/CONTACT_CD_14nm.idw
R4,VCD320,VCD320,PROVISION_10,PD119676,2025-06-30 04:10:40.680636,VIA/VIA_CD_7nm,VIA,VIA_CD_7nm,2025-06-30 04:10:40.680636,2025-06-30 04:18:14.680636,20250630_VIA_CD_7nm_PD119676,454,Yes,Pass,20,408,0.049,/Recipe/VIA/VIA_CD_7nm.idp,/Recipe/VIA/VIA_CD_7nm.idw
M16A,PCD303,PCD303,TP3000,EN908442,2025-07-06 21:04:27.680636,VIA/VIA_TAPER_ANGLE,VIA,VIA_TAPER_ANGLE,2025-07-06 21:04:27.680636,2025-07-06 22:02:45.680636,20250706_VIA_TAPER_ANGLE_EN908442,3498,Yes,Fail,25,165,0.1515,/Recipe/VIA/VIA_TAPER_ANGLE.idp,/Recipe/VIA/VIA_TAPER_ANGLE.idw
M10A,ACD384,ACD384,VERITYSEM_5,QA661307,2025-06-28 17:34:44.680636,GATE/GATE_PROFILE_3D,GATE,GATE_PROFILE_3D,2025-06-28 17:34:44.680636,2025-06-28 18:22:53.680636,20250628_GATE_PROFILE_3D_QA661307,2889,No,Pass,117,237,0.4937,/Recipe/GATE/GATE_PROFILE_3D.idp,/Recipe/GATE/GATE_PROFILE_3D.idw
M15B,HCDX617,HCDX617,CG6300,DV779259,2025-07-02 09:34:23.680636,ROUGH/ROUGH_GATE_LWR,ROUGH,ROUGH_GATE_LWR,2025-07-02 09:34:23.680636,2025-07-02 09:52:25.680636,20250702_ROUGH_GATE_LWR_DV779259,1082,Yes,Pass,9,104,0.0865,/Recipe/ROUGH/ROUGH_GATE_LWR.idp,/Recipe/ROUGH/ROUGH_GATE_LWR.idw
M10A,HCDX716,HCDX716,CG6360,EN559259,2025-07-18 14:11:27.680636,ROUGH/ROUGH_GATE_LWR,ROUGH,ROUGH_GATE_LWR,2025-07-18 14:11:27.680636,2025-07-18 14:56:55.680636,20250718_ROUGH_GATE_LWR_EN559259,2728,Yes,Pass,36,455,0.0791,/Recipe/ROUGH/ROUGH_GATE_LWR.idp,/Recipe/ROUGH/ROUGH_GATE_LWR.idw
M16A,HCDX323,HCDX323,CG6360,PD117215,2025-07-18 19:00:27.680636,CD/CD_VIA_7nm,CD,CD_VIA_7nm,2025-07-18 19:00:27.680636,2025-07-18 19:08:22.680636,20250718_CD_VIA_7nm_PD117215,475,Yes,Pass,38,384,0.099,/Recipe/CD/CD_VIA_7nm.idp,/Recipe/CD/CD_VIA_7nm.idw
R3,PCD658,PCD658,TP4000,QA344303,2025-06-26 12:41:22.680636,OVL/OVL_M1M2,OVL,OVL_M1M2,2025-06-26 12:41:22.680636,2025-06-26 12:47:40.680636,20250626_OVL_M1M2_QA344303,378,Yes,Pass,2,73,0.0274,/Recipe/OVL/OVL_M1M2.idp,/Recipe/OVL/OVL_M1M2.idw
M10C,ACD814,ACD814,TP4000,TK763393,2025-06-23 11:39:20.680636,CD/CD_VIA_7nm,CD,CD_VIA_7nm,2025-06-23 11:39:20.680636,2025-06-23 11:55:59.680636,20250623_CD_VIA_7nm_TK763393,999,Yes,Fail,102,468,0.2179,/Recipe/CD/CD_VIA_7nm.idp,/Recipe/CD/CD_VIA_7nm.idw
M10A,PCD325,PCD325,TP4500,TK546915,2025-07-09 11:53:17.680636,GATE/GATE_PROFILE_3D,GATE,GATE_PROFILE_3D,2025-07-09 11:53:17.680636,2025-07-09 12:35:32.680636,20250709_GATE_PROFILE_3D_TK546915,2535,Yes,Pass,14,456,0.0307,/Recipe/GATE/GATE_PROFILE_3D.idp,/Recipe/GATE/GATE_PROFILE_3D.idw
M11A,ECXDX125,ECXDX125,CG6380,DV166292,2025-07-15 21:20:25.680636,OVL/OVL_GATE_CONTACT,OVL,OVL_GATE_CONTACT,2025-07-15 21:20:25.680636,2025-07-15 21:50:40.680636,20250715_OVL_GATE_CONTACT_DV166292,1815,Yes,Pass,2,347,0.0058,/Recipe/OVL/OVL_GATE_CONTACT.idp,/Recipe/OVL/OVL_GATE_CONTACT.idw
M15A,ECXDX328,ECXDX328,CG6380,TK116389,2025-07-19 08:21:40.680636,VIA/VIA_CD_7nm,VIA,VIA_CD_7nm,2025-07-19 08:21:40.680636,2025-07-19 08:32:45.680636,20250719_VIA_CD_7nm_TK116389,665,Yes,Pass,12,195,0.0615,/Recipe/VIA/VIA_CD_7nm.idp,/Recipe/VIA/VIA_CD_7nm.idw
R3,VCD204,VCD204,VERITYSEM_5,TK316174,2025-07-12 00:38:07.680636,PROF/PROF_VIA_TAPER,PROF,PROF_VIA_TAPER,2025-07-12 00:38:07.680636,2025-07-12 00:59:26.680636,20250712_PROF_VIA_TAPER_TK316174,1279,Yes,Pass,6,69,0.087,/Recipe/PROF/PROF_VIA_TAPER.idp,/Recipe/PROF/PROF_VIA_TAPER.idw
M16B,ACD259,ACD259,VERITYSEM_5,WF757658,2025-07-06 08:44:56.680636,THICK/THICK_NITRIDE,THICK,THICK_NITRIDE,2025-07-06 08:44:56.680636,2025-07-06 09:03:02.680636,20250706_THICK_NITRIDE_WF757658,1086,Yes,Pass,9,98,0.0918,/Recipe/THICK/THICK_NITRIDE.idp,/Recipe/THICK/THICK_NITRIDE.idw
M15B,VCD444,VCD444,TP4500,EN791354,2025-07-18 14:17:31.680636,ROUGH/ROUGH_SIDEWALL_LER,ROUGH,ROUGH_SIDEWALL_LER,2025-07-18 14:17:31.680636,2025-07-18 14:32:42.680636,20250718_ROUGH_SIDEWALL_LER_EN791354,911,Yes,Pass,21,292,0.0719,/Recipe/ROUGH/ROUGH_SIDEWALL_LER.idp,/Recipe/ROUGH/ROUGH_SIDEWALL_LER.idw
M10C,ECDX792,ECDX792,CG6300,EN481884,2025-07-06 16:31:20.680636,THICK/THICK_OXIDE,THICK,THICK_OXIDE,2025-07-06 16:31:20.680636,2025-07-06 17:31:17.680636,20250706_THICK_OXIDE_EN481884,3597,Yes,Pass,11,103,0.1068,/Recipe/THICK/THICK_OXIDE.idp,/Recipe/THICK/THICK_OXIDE.idw
